id,SystemMoon,system,constellation,region,Ore1,p1,harvest1_rarity,H1Worth,Ore2,p2,harvest2_rarity,H2Worth,Ore3,p3,harvest3_rarity,H3Worth,Ore4,p4,harvest4_rarity,H4Worth, MoonWorth, Rent,Towered,Available,Owner,Ticker,Paid
40180384,Q-GICU X - Moon 17,Q-GICU,3NA-Z1,The Kalevala Expanse,Coesite,0.34,ubiquitous,4372896633,Euxenite,0.10,common,643216896,Otavite,0.27,uncommon,5458462733,Zeolites,0.30,ubiquitous,2688948219,3525944057,220000000,Yes,No,Marhiquen'x (IDSKQ),IDSKQ,01-Aug
40182137,K95-9I VIII - Moon 14,K95-9I,XPG-HE,The Kalevala Expanse,Coesite,0.27,ubiquitous,3472594385,Euxenite,0.10,common,643216896,Sperrylite,0.26,uncommon,5862645734,Sylvite,0.37,ubiquitous,3459282769,3599394585,240000000,Yes,Yes,,,
40181692,9-0QB7 V - Moon 7,9-0QB7,XPG-HE,The Kalevala Expanse,Chromite,0.33,uncommon,5870244442,Zeolites,0.47,ubiquitous,4212685543,,,,0,,,,,2700784817,240000000,Yes,No,sweetnjuicy (TACF),TACF,01-Aug
40181475,LEM-I1 III - Moon 17,LEM-I1,8UD2-J,The Kalevala Expanse,Euxenite,0.10,common,643216896,Sylvite,0.25,ubiquitous,2337353222,Vanadinite,0.65,uncommon,9362231424,,,,,3306107556,380000000,Yes,Yes,,,
40181464,LEM-I1 III - Moon 6,LEM-I1,8UD2-J,The Kalevala Expanse,Bitumens,0.41,ubiquitous,4859792142,Vanadinite,0.59,uncommon,8498025446,,,,0,,,,,3577986854,340000000,No,Yes,,,
40179333,F48K-D VII - Moon 13,F48K-D,6-CBBM,The Kalevala Expanse,Sylvite,0.26,ubiquitous,2430847351,Vanadinite,0.56,uncommon,8065922458,Zeolites,0.18,ubiquitous,1613368931,,,,,3243787163,320000000,Yes,No,Gonnaeatit (3.14-),0MD,01-Aug
40182931,5-VFC6 IX - Moon 7,5-VFC6,2Q-8WA,The Kalevala Expanse,Sylvite,0.24,ubiquitous,2243859094,Vanadinite,0.55,uncommon,7921888128,Zeolites,0.21,ubiquitous,1882263753,,,,,3227145797,320000000,Yes,No,Strunzi (KTRO),KTRO,01-Aug
40183215,J-OAH2 VII - Moon 5,J-OAH2,2Q-8WA,The Kalevala Expanse,Chromite,0.32,uncommon,5692358246,Sylvite,0.48,ubiquitous,4487718187,,,,0,,,,,2726806188,230000000,Yes,No,Mike Jag (IO.),IO.,01-Aug
40181313,V2-GZS VIII - Moon 7,V2-GZS,8UD2-J,The Kalevala Expanse,Coesite,0.30,ubiquitous,3858438205,Euxenite,0.10,common,643216896,Vanadinite,0.60,uncommon,8642059776,,,,,3520637914,350000000,Yes,No,Dax Korath (D3CO.),CMAB,01-Aug
40181192,G4-QU6 V - Moon 18,G4-QU6,8UD2-J,The Kalevala Expanse,Otavite,0.37,uncommon,7480115597,Sylvite,0.43,ubiquitous,4020247543,,,,0,,,,,3080454412,300000000,Yes,No,sweetnjuicy (TACF),TACF,01-Aug
40180678,B1UE-J IX - Moon 15,B1UE-J,S4S-SD,The Kalevala Expanse,Coesite,0.17,ubiquitous,2186448316,Sylvite,0.22,ubiquitous,2056870836,Vanadinite,0.40,uncommon,5761373184,Zeolites,0.22,ubiquitous,1971895361,3208014562,230000000,Yes,No,Dark Genie(SQUI.),SQUI.,01-Aug
40181177,G4-QU6 V - Moon 3,G4-QU6,8UD2-J,The Kalevala Expanse,Bitumens,0.19,ubiquitous,2252098797,Coesite,0.17,ubiquitous,2186448316,Sylvite,0.20,ubiquitous,1869882578,Vanadinite,0.44,uncommon,6337510502,3387305409,250000000,Yes,No,Marhiquen'x (IDSKQ),IDSKQ,01-Aug
40180517,0S1-GI VIII - Moon 5,0S1-GI,S4S-SD,The Kalevala Expanse,Euxenite,0.09,common,578895206.4,Vanadinite,0.36,uncommon,5185235866,Zeolites,0.55,ubiquitous,4929738401,,,,,2864429323,210000000,Yes,No,Aphrodite Vokan (TBLDS),TBLDS,01-Aug
40183158,IUU3-L III - Moon 20,IUU3-L,2Q-8WA,The Kalevala Expanse,Bitumens,0.25,ubiquitous,2963287891,Euxenite,0.11,common,707538585.6,Vanadinite,0.32,uncommon,4609098547,Zeolites,0.33,ubiquitous,2957843041,3010116446,190000000,Yes,No,Broseph Ballin (1KH0R),1KH0R,01-Aug
40182847,BZ-BCK VII - Moon 22,BZ-BCK,2Q-8WA,The Kalevala Expanse,Bitumens,0.25,ubiquitous,2963287891,Euxenite,0.09,common,578895206.4,Vanadinite,0.34,uncommon,4897167206,Zeolites,0.32,ubiquitous,2868211433,3028811180,200000000,Yes,Yes,,,
40180088,MN9P-A V - Moon 6,MN9P-A,3NA-Z1,The Kalevala Expanse,Sperrylite,0.31,uncommon,6990077606,Sylvite,0.31,ubiquitous,2898317996,Zeolites,0.18,ubiquitous,1613368931,,,,,3080829786,280000000,Yes,Yes,,,
40179683,SG-3HY V - Moon 19,SG-3HY,2O-VY7,The Kalevala Expanse,Sperrylite,0.31,uncommon,6990077606,Sylvite,0.22,ubiquitous,2056870836,Zeolites,0.26,ubiquitous,2330421790,,,,,3047509884,280000000,Yes,No,Dark Genie(SQUI.),VWSC,01-Aug
40179784,AU2V-J VII - Moon 20,AU2V-J,2O-VY7,The Kalevala Expanse,Coesite,0.16,ubiquitous,2057833710,Otavite,0.32,uncommon,6469289165,Zeolites,0.32,ubiquitous,2868211433,,,,,3052321690,260000000,Yes,No,laserbeam897 Boirelle (TRYHD),LSRCR,01-Aug
40178963,JT2I-7 VII - Moon 3,JT2I-7,6-CBBM,The Kalevala Expanse,Bitumens,0.35,ubiquitous,4148603048,Euxenite,0.11,common,707538585.6,Vanadinite,0.29,uncommon,4176995558,Zeolites,0.25,ubiquitous,2240790182,3019801975,170000000,Yes,No,Emma Mdma (BLSFC),DIMLA,01-Aug
40179595,6V-D0E IV - Moon 1,6V-D0E,78-6RI,The Kalevala Expanse,Coesite,0.20,ubiquitous,2572292137,Sperrylite,0.31,uncommon,6990077606,Sylvite,0.29,ubiquitous,2711329738,,,,,3287598075,280000000,Yes,No,Dark Genie(SQUI.),VWSC,01-Aug
40182954,5-VFC6 X - Moon 11,5-VFC6,2Q-8WA,The Kalevala Expanse,Bitumens,0.51,ubiquitous,6045107298,Sperrylite,0.29,uncommon,6539104858,,,,0,,,,,3370771113,260000000,Yes,Yes,,,
40182499,FZX-PU VIII - Moon 13,FZX-PU,P-B2NE,The Kalevala Expanse,Chromite,0.27,uncommon,4802927270,Coesite,0.33,ubiquitous,4244282026,Sylvite,0.20,ubiquitous,1869882578,,,,,2924221038,190000000,No,Yes,,,
40182248,GQ-7SP X - Moon 10,GQ-7SP,P-B2NE,The Kalevala Expanse,Chromite,0.28,uncommon,4980813466,Coesite,0.52,ubiquitous,6687959556,,,,0,,,,,3125564202,200000000,Yes,Yes,,,
40179754,AU2V-J VI - Moon 9,AU2V-J,2O-VY7,The Kalevala Expanse,Bitumens,0.32,ubiquitous,3793008501,Euxenite,0.17,common,1093468723,Sperrylite,0.31,uncommon,6990077606,,,,,3181220044,280000000,Yes,No,Undiestain (XDAFE),ZDMC,01-Aug
40183022,O5-YNW VI - Moon 6,O5-YNW,2Q-8WA,The Kalevala Expanse,Coesite,0.31,ubiquitous,3987052812,Euxenite,0.10,common,643216896,Vanadinite,0.30,uncommon,4321029888,Zeolites,0.29,ubiquitous,2599316612,3093915056,170000000,Yes,Yes,,,
40182489,FZX-PU VIII - Moon 3,FZX-PU,P-B2NE,The Kalevala Expanse,Euxenite,0.21,common,1350755482,Otavite,0.32,uncommon,6469289165,Zeolites,0.27,ubiquitous,2420053397,,,,,2742883405,260000000,No,Yes,,,
40179823,SY-0AM VIII - Moon 2,SY-0AM,2O-VY7,The Kalevala Expanse,Coesite,0.30,ubiquitous,3858438205,Euxenite,0.11,common,707538585.6,Sylvite,0.27,ubiquitous,2524341480,Vanadinite,0.32,uncommon,4609098547,3133772362,190000000,No,Yes,,,
40180275,BM-VYZ III - Moon 10,BM-VYZ,3NA-Z1,The Kalevala Expanse,Coesite,0.26,ubiquitous,3343979778,Euxenite,0.23,common,1479398861,Sperrylite,0.31,uncommon,6990077606,,,,,3164318637,280000000,Yes,Yes,,,
40179759,AU2V-J VI - Moon 14,AU2V-J,2O-VY7,The Kalevala Expanse,Euxenite,0.20,common,1286433792,Otavite,0.30,uncommon,6064958592,Zeolites,0.30,ubiquitous,2688948219,,,,,2689376947,240000000,No,Yes,,,
40180561,74-DRC IV - Moon 1,74-DRC,S4S-SD,The Kalevala Expanse,Coesite,0.61,ubiquitous,7845491018,Euxenite,0.09,common,578895206.4,Vanadinite,0.30,uncommon,4321029888,,,,,3413950744,170000000,Yes,Yes,,,
40182446,FZX-PU V - Moon 14,FZX-PU,P-B2NE,The Kalevala Expanse,Bitumens,0.26,ubiquitous,3081819407,Coesite,0.33,ubiquitous,4244282026,Euxenite,0.12,common,771860275.2,Vanadinite,0.28,uncommon,4032961229,3249354358,160000000,No,Yes,,,
40180452,EPCD-D V - Moon 8,EPCD-D,3NA-Z1,The Kalevala Expanse,Bitumens,0.29,ubiquitous,3437413954,Coesite,0.21,ubiquitous,2700906744,Otavite,0.29,uncommon,5862793306,,,,,3214584108,240000000,Yes,No,Tiger Futureman (FUSEN),H1ELO,01-Aug
40180000,D-6PKO IX - Moon 18,D-6PKO,2O-VY7,The Kalevala Expanse,Bitumens,0.26,ubiquitous,3081819407,Euxenite,0.21,common,1350755482,Vanadinite,0.33,uncommon,4753132877,,,,,2460457437,190000000,No,Yes,,,
40182539,O9K-FT VII - Moon 8,O9K-FT,P-B2NE,The Kalevala Expanse,Chromite,0.11,uncommon,1956748147,Euxenite,0.18,common,1157790413,Zeolites,0.42,ubiquitous,3764527506,,,,,1842606982,80000000,Yes,No,Duff Azizora (BLSFC),FTB-S,01-Aug
40179640,SG-3HY III - Moon 6,SG-3HY,2O-VY7,The Kalevala Expanse,Euxenite,0.18,common,1157790413,Sperrylite,0.12,uncommon,2705836493,Zeolites,0.41,ubiquitous,3674895899,,,,,2019247180,110000000,Yes,Yes,,,
40181063,GSO-SR V - Moon 10,GSO-SR,U-HSM3,The Kalevala Expanse,Chromite,0.12,uncommon,2134634342,Euxenite,0.24,common,1543720550,Zeolites,0.34,ubiquitous,3047474648,,,,,1801561484,90000000,No,Yes,,,
40180103,MN9P-A V - Moon 21,MN9P-A,3NA-Z1,The Kalevala Expanse,Bitumens,0.40,ubiquitous,4741260626,Chromite,0.12,uncommon,2134634342,Euxenite,0.18,common,1157790413,,,,,2151880013,90000000,Yes,Yes,,,
40179507,LS3-HP VIII - Moon 1,LS3-HP,78-6RI,The Kalevala Expanse,Chromite,0.11,uncommon,1956748147,Euxenite,0.19,common,1222112102,Zeolites,0.40,ubiquitous,3585264292,,,,,1811819074,80000000,Yes,Yes,,,
40181598,ND-GL4 V - Moon 10,ND-GL4,8UD2-J,The Kalevala Expanse,Euxenite,0.20,common,1286433792,Sperrylite,0.13,uncommon,2931322867,Zeolites,0.37,ubiquitous,3316369470,,,,,2018069499,120000000,No,Yes,,,
40183043,O5-YNW VI - Moon 27,O5-YNW,2Q-8WA,The Kalevala Expanse,Euxenite,0.18,common,1157790413,Sperrylite,0.12,uncommon,2705836493,Zeolites,0.40,ubiquitous,3585264292,,,,,1995238714,110000000,Yes,No,Tiger Futureman (FUSEN),H1ELO,01-Aug
40181649,ND-GL4 VIII - Moon 4,ND-GL4,8UD2-J,The Kalevala Expanse,Euxenite,0.19,common,1222112102,Sperrylite,0.11,uncommon,2480350118,Zeolites,0.41,ubiquitous,3674895899,,,,,1976078068,100000000,No,Yes,,,
40178944,JT2I-7 VI - Moon 5,JT2I-7,6-CBBM,The Kalevala Expanse,Chromite,0.12,uncommon,2134634342,Euxenite,0.24,common,1543720550,Sylvite,0.34,ubiquitous,3178800382,,,,,1836738020,90000000,Yes,Yes,,,
40181365,HD-HOZ IX - Moon 6,HD-HOZ,8UD2-J,The Kalevala Expanse,Euxenite,0.18,common,1157790413,Sperrylite,0.13,uncommon,2931322867,Sylvite,0.39,ubiquitous,3646271027,,,,,2071977939,120000000,No,Yes,,,
40179423,QX-4HO IV - Moon 3,QX-4HO,78-6RI,The Kalevala Expanse,Chromite,0.10,uncommon,1778861952,Euxenite,0.21,common,1350755482,Zeolites,0.39,ubiquitous,3495632685,,,,,1774620567,70000000,Yes,Yes,,,
40181754,M-75WN IX - Moon 6,M-75WN,XPG-HE,The Kalevala Expanse,Chromite,0.10,uncommon,1778861952,Euxenite,0.21,common,1350755482,Zeolites,0.39,ubiquitous,3495632685,,,,,1774620567,70000000,No,Yes,,,
40183265,J-OAH2 VIII - Moon 23,J-OAH2,2Q-8WA,The Kalevala Expanse,Chromite,0.10,uncommon,1778861952,Euxenite,0.21,common,1350755482,Zeolites,0.39,ubiquitous,3495632685,,,,,1774620567,70000000,Yes,No,Mike Jag (IO.),IO.,01-Aug
40181885,HVGR-R III - Moon 8,HVGR-R,XPG-HE,The Kalevala Expanse,Euxenite,0.22,common,1415077171,Sperrylite,0.12,uncommon,2705836493,Sylvite,0.37,ubiquitous,3459282769,,,,,2030409759,110000000,No,Yes,,,
40182285,GQ-7SP XII - Moon 21,GQ-7SP,P-B2NE,The Kalevala Expanse,Bitumens,0.40,ubiquitous,4741260626,Euxenite,0.20,common,1286433792,Sperrylite,0.11,uncommon,2480350118,,,,,2278940501,100000000,Yes,Yes,,,
40180802,G-KCFT V - Moon 16,G-KCFT,U-HSM3,The Kalevala Expanse,Bitumens,0.41,ubiquitous,4859792142,Chromite,0.10,uncommon,1778861952,Euxenite,0.19,common,1222112102,,,,,2105562374,70000000,No,Yes,,,
40179678,SG-3HY V - Moon 14,SG-3HY,2O-VY7,The Kalevala Expanse,Euxenite,0.20,common,1286433792,Sperrylite,0.12,uncommon,2705836493,Sylvite,0.38,ubiquitous,3552776898,,,,,2020994781,110000000,No,Yes,,,
40183100,86L-9F XI - Moon 4,86L-9F,2Q-8WA,The Kalevala Expanse,Euxenite,0.18,common,1157790413,Sperrylite,0.10,uncommon,2254863744,Zeolites,0.42,ubiquitous,3764527506,,,,,1922459374,90000000,Yes,No,Zulu Nexus (MSARM),UMAY.,01-Aug
40180376,Q-GICU X - Moon 9,Q-GICU,3NA-Z1,The Kalevala Expanse,Bitumens,0.39,ubiquitous,4622729110,Chromite,0.10,uncommon,1778861952,Euxenite,0.21,common,1350755482,,,,,2076521396,70000000,No,Yes,,,
40181650,ND-GL4 VIII - Moon 5,ND-GL4,8UD2-J,The Kalevala Expanse,Euxenite,0.19,common,1222112102,Sperrylite,0.10,uncommon,2254863744,Zeolites,0.41,ubiquitous,3674895899,,,,,1915679932,90000000,No,Yes,,,
40179274,UDVW-O V - Moon 11,UDVW-O,6-CBBM,The Kalevala Expanse,Chromite,0.10,uncommon,1778861952,Euxenite,0.19,common,1222112102,Sylvite,0.41,ubiquitous,3833259285,,,,,1830598216,70000000,No,Yes,,,
40179965,D-6PKO VIII - Moon 6,D-6PKO,2O-VY7,The Kalevala Expanse,Euxenite,0.20,common,1286433792,Otavite,0.11,uncommon,2223818150,Zeolites,0.39,ubiquitous,3495632685,,,,,1876576239,90000000,Yes,No,laserbeam897 Boirelle (TRYHD),LSRCR,01-Aug
40182179,R1O-GN I - Moon 1,R1O-GN,P-B2NE,The Kalevala Expanse,Chromite,0.10,uncommon,1778861952,Euxenite,0.20,common,1286433792,Sylvite,0.40,ubiquitous,3739765156,,,,,1822784170,70000000,No,Yes,,,
40179006,JT2I-7 VIII - Moon 18,JT2I-7,6-CBBM,The Kalevala Expanse,Euxenite,0.17,common,1093468723,Otavite,0.09,uncommon,1819487578,Zeolites,0.45,ubiquitous,4033422328,,,,,1860637133,70000000,No,Yes,,,
40179426,QX-4HO V - Moon 1,QX-4HO,78-6RI,The Kalevala Expanse,Euxenite,0.16,common,1029147034,Otavite,0.10,uncommon,2021652864,Zeolites,0.44,ubiquitous,3943790721,,,,,1873551059,80000000,Yes,Yes,,,
40181156,B3ZU-H VI - Moon 18,B3ZU-H,U-HSM3,The Kalevala Expanse,Bitumens,0.40,ubiquitous,4741260626,Euxenite,0.19,common,1222112102,Sperrylite,0.11,uncommon,2480350118,,,,,2261711477,100000000,Yes,No,Emma Mdma (BLSFC),DIMLA,01-Aug
40183194,IUU3-L V - Moon 8,IUU3-L,2Q-8WA,The Kalevala Expanse,Coesite,0.36,ubiquitous,4630125847,Euxenite,0.22,common,1415077171,Sperrylite,0.13,uncommon,2931322867,,,,,2404426576,120000000,Yes,No,Zulu Nexus (MSARM),UMAY.,01-Aug
40181316,V2-GZS VIII - Moon 10,V2-GZS,8UD2-J,The Kalevala Expanse,Chromite,0.12,uncommon,2134634342,Coesite,0.37,ubiquitous,4758740453,Euxenite,0.21,common,1350755482,,,,,2208249181,90000000,No,Yes,,,
40180182,TA9T-P VII - Moon 1,TA9T-P,3NA-Z1,The Kalevala Expanse,Euxenite,0.17,common,1093468723,Otavite,0.10,uncommon,2021652864,Zeolites,0.43,ubiquitous,3854159114,,,,,1866771616,80000000,No,Yes,,,
40183125,IUU3-L III - Moon 1,IUU3-L,2Q-8WA,The Kalevala Expanse,Bitumens,0.38,ubiquitous,4504197595,Euxenite,0.21,common,1350755482,Sperrylite,0.11,uncommon,2480350118,,,,,2232670499,100000000,Yes,No,Tian Aivoras (XSAUX),A T R,01-Aug
40180106,MN9P-A VI - Moon 1,MN9P-A,3NA-Z1,The Kalevala Expanse,Chromite,0.10,uncommon,1778861952,Euxenite,0.23,common,1479398861,Sylvite,0.37,ubiquitous,3459282769,,,,,1799342031,70000000,No,Yes,,,
40181761,M-75WN IX - Moon 13,M-75WN,XPG-HE,The Kalevala Expanse,Euxenite,0.20,common,1286433792,Otavite,0.12,uncommon,2425983437,Sylvite,0.38,ubiquitous,3552776898,,,,,1946034141,100000000,No,Yes,,,
40180303,BM-VYZ IV - Moon 15,BM-VYZ,3NA-Z1,The Kalevala Expanse,Chromite,0.09,uncommon,1600975757,Euxenite,0.23,common,1479398861,Sylvite,0.39,ubiquitous,3646271027,,,,,1801780083,60000000,No,Yes,,,
40181900,HVGR-R IV - Moon 2,HVGR-R,XPG-HE,The Kalevala Expanse,Bitumens,0.46,ubiquitous,5452449720,Euxenite,0.16,common,1029147034,Sperrylite,0.09,uncommon,2029377370,,,,,2279725212,80000000,No,Yes,,,
40178975,JT2I-7 VII - Moon 14,JT2I-7,6-CBBM,The Kalevala Expanse,Euxenite,0.19,common,1222112102,Otavite,0.10,uncommon,2021652864,Zeolites,0.41,ubiquitous,3674895899,,,,,1853212732,80000000,No,Yes,,,
40181712,M-75WN IV - Moon 1,M-75WN,XPG-HE,The Kalevala Expanse,Euxenite,0.19,common,1222112102,Otavite,0.10,uncommon,2021652864,Zeolites,0.41,ubiquitous,3674895899,,,,,1853212732,80000000,No,Yes,,,
40182372,I2D3-5 V - Moon 8,I2D3-5,P-B2NE,The Kalevala Expanse,Chromite,0.09,uncommon,1600975757,Euxenite,0.20,common,1286433792,Zeolites,0.40,ubiquitous,3585264292,,,,,1733751922,60000000,No,Yes,,,
40180976,H7S-5I V - Moon 2,H7S-5I,U-HSM3,The Kalevala Expanse,Bitumens,0.42,ubiquitous,4978323657,Euxenite,0.17,common,1093468723,Otavite,0.11,uncommon,2223818150,,,,,2222038535,90000000,No,Yes,,,
40182214,R1O-GN VI - Moon 1,R1O-GN,P-B2NE,The Kalevala Expanse,Euxenite,0.21,common,1350755482,Otavite,0.12,uncommon,2425983437,Sylvite,0.37,ubiquitous,3459282769,,,,,1938220095,100000000,No,Yes,,,
40183029,O5-YNW VI - Moon 13,O5-YNW,2Q-8WA,The Kalevala Expanse,Euxenite,0.21,common,1350755482,Sperrylite,0.11,uncommon,2480350118,Sylvite,0.38,ubiquitous,3552776898,,,,,1977825669,100000000,Yes,No,Mikhail Yotosala (DDGRN),BULB4,01-Aug
40179082,1-KCSA V - Moon 7,1-KCSA,6-CBBM,The Kalevala Expanse,Bitumens,0.41,ubiquitous,4859792142,Chromite,0.09,uncommon,1600975757,Euxenite,0.20,common,1286433792,,,,,2075143310,60000000,Yes,Yes,Flanker Webrider (TTTVR),TTTVR,01-Aug
40179123,1-KCSA VIII - Moon 6,1-KCSA,6-CBBM,The Kalevala Expanse,Chromite,0.09,uncommon,1600975757,Euxenite,0.18,common,1157790413,Sylvite,0.43,ubiquitous,4020247543,,,,,1815807244,60000000,No,Yes,,,
40183212,J-OAH2 VII - Moon 2,J-OAH2,2Q-8WA,The Kalevala Expanse,Euxenite,0.21,common,1350755482,Otavite,0.10,uncommon,2021652864,Zeolites,0.39,ubiquitous,3495632685,,,,,1839653847,80000000,Yes,No,Mike Jag (IO.),IO.,01-Aug
40182705,FB5U-I VI - Moon 2,FB5U-I,2Q-8WA,The Kalevala Expanse,Chromite,0.10,uncommon,1778861952,Euxenite,0.20,common,1286433792,Sylvite,0.39,ubiquitous,3646271027,,,,,1797741099,70000000,No,Yes,,,
40183170,IUU3-L IV - Moon 7,IUU3-L,2Q-8WA,The Kalevala Expanse,Bitumens,0.39,ubiquitous,4622729110,Chromite,0.09,uncommon,1600975757,Euxenite,0.22,common,1415077171,,,,,2046102332,60000000,No,Yes,,,
40181667,ND-GL4 VIII - Moon 19,ND-GL4,8UD2-J,The Kalevala Expanse,Bitumens,0.41,ubiquitous,4859792142,Euxenite,0.19,common,1222112102,Sperrylite,0.10,uncommon,2254863744,,,,,2233062854,90000000,No,Yes,,,
40181078,GSO-SR VI - Moon 10,GSO-SR,U-HSM3,The Kalevala Expanse,Euxenite,0.17,common,1093468723,Otavite,0.09,uncommon,1819487578,Zeolites,0.44,ubiquitous,3943790721,,,,,1836628667,70000000,No,Yes,,,
40182587,O9K-FT X - Moon 6,O9K-FT,P-B2NE,The Kalevala Expanse,Euxenite,0.17,common,1093468723,Otavite,0.09,uncommon,1819487578,Zeolites,0.44,ubiquitous,3943790721,,,,,1836628667,70000000,No,Yes,,,
40182442,FZX-PU V - Moon 10,FZX-PU,P-B2NE,The Kalevala Expanse,Euxenite,0.19,common,1222112102,Otavite,0.10,uncommon,2021652864,Sylvite,0.42,ubiquitous,3926753414,,,,,1920674566,80000000,No,Yes,,,
40182077,K95-9I V - Moon 10,K95-9I,XPG-HE,The Kalevala Expanse,Euxenite,0.22,common,1415077171,Sperrylite,0.09,uncommon,2029377370,Zeolites,0.39,ubiquitous,3495632685,,,,,1858951935,80000000,Yes,Yes,,,
40179120,1-KCSA VIII - Moon 3,1-KCSA,6-CBBM,The Kalevala Expanse,Bitumens,0.46,ubiquitous,5452449720,Chromite,0.08,uncommon,1423089562,Euxenite,0.16,common,1029147034,,,,,2117326692,60000000,Yes,Yes,Flanker Webrider (TTTVR),TTTVR,01-Aug
40180097,MN9P-A V - Moon 15,MN9P-A,3NA-Z1,The Kalevala Expanse,Bitumens,0.37,ubiquitous,4385666079,Chromite,0.09,uncommon,1600975757,Euxenite,0.24,common,1543720550,,,,,2017061353,60000000,No,Yes,,,
40180370,Q-GICU X - Moon 3,Q-GICU,3NA-Z1,The Kalevala Expanse,Bitumens,0.39,ubiquitous,4622729110,Euxenite,0.21,common,1350755482,Sperrylite,0.10,uncommon,2254863744,,,,,2204021876,90000000,No,Yes,,,
40182504,FZX-PU VIII - Moon 18,FZX-PU,P-B2NE,The Kalevala Expanse,Bitumens,0.37,ubiquitous,4385666079,Euxenite,0.22,common,1415077171,Otavite,0.11,uncommon,2223818150,,,,,2149436089,90000000,No,Yes,,,
40181173,G4-QU6 IV - Moon 1,G4-QU6,8UD2-J,The Kalevala Expanse,Euxenite,0.19,common,1222112102,Otavite,0.09,uncommon,1819487578,Zeolites,0.42,ubiquitous,3764527506,,,,,1823069782,70000000,No,Yes,,,
40182934,5-VFC6 IX - Moon 10,5-VFC6,2Q-8WA,The Kalevala Expanse,Chromite,0.11,uncommon,1956748147,Coesite,0.37,ubiquitous,4758740453,Euxenite,0.22,common,1415077171,,,,,2177830117,80000000,Yes,No,Teseer (1KH0R),ERNIE,01-Aug
40179655,SG-3HY III - Moon 20,SG-3HY,2O-VY7,The Kalevala Expanse,Euxenite,0.21,common,1350755482,Otavite,0.11,uncommon,2223818150,Sylvite,0.38,ubiquitous,3552776898,,,,,1909111749,90000000,Yes,Yes,,,
40181193,G4-QU6 V - Moon 19,G4-QU6,8UD2-J,The Kalevala Expanse,Euxenite,0.20,common,1286433792,Sperrylite,0.10,uncommon,2254863744,Sylvite,0.40,ubiquitous,3739765156,,,,,1950284650,90000000,No,Yes,,,
40180978,H7S-5I V - Moon 4,H7S-5I,U-HSM3,The Kalevala Expanse,Chromite,0.09,uncommon,1600975757,Euxenite,0.24,common,1543720550,Sylvite,0.37,ubiquitous,3459282769,,,,,1768922967,60000000,No,Yes,,,
40182866,5-VFC6 III - Moon 1,5-VFC6,2Q-8WA,The Kalevala Expanse,Euxenite,0.16,common,1029147034,Otavite,0.10,uncommon,2021652864,Sylvite,0.44,ubiquitous,4113741671,,,,,1919073635,80000000,Yes,No,Alena Rar [KTRO],RAR I,01-Aug
40180087,MN9P-A V - Moon 5,MN9P-A,3NA-Z1,The Kalevala Expanse,Bitumens,0.41,ubiquitous,4859792142,Euxenite,0.19,common,1222112102,Otavite,0.10,uncommon,2021652864,,,,,2170595654,80000000,No,Yes,,,
40182464,FZX-PU VII - Moon 4,FZX-PU,P-B2NE,The Kalevala Expanse,Euxenite,0.20,common,1286433792,Otavite,0.10,uncommon,2021652864,Zeolites,0.39,ubiquitous,3495632685,,,,,1822424823,80000000,No,Yes,,,
40180719,O31W-6 IX - Moon 6,O31W-6,S4S-SD,The Kalevala Expanse,Euxenite,0.22,common,1415077171,Sperrylite,0.10,uncommon,2254863744,Sylvite,0.38,ubiquitous,3552776898,,,,,1934656557,90000000,Yes,Yes,Flanker Webrider (TTTVR),TTTVR,01-Aug
40183021,O5-YNW VI - Moon 5,O5-YNW,2Q-8WA,The Kalevala Expanse,Chromite,0.08,uncommon,1423089562,Euxenite,0.22,common,1415077171,Zeolites,0.39,ubiquitous,3495632685,,,,,1696553415,60000000,No,Yes,,,
40179720,SG-3HY VI - Moon 19,SG-3HY,2O-VY7,The Kalevala Expanse,Euxenite,0.23,common,1479398861,Otavite,0.09,uncommon,1819487578,Zeolites,0.38,ubiquitous,3406001077,,,,,1795952013,70000000,No,Yes,,,
40180411,Q-GICU XI - Moon 20,Q-GICU,3NA-Z1,The Kalevala Expanse,Euxenite,0.17,common,1093468723,Otavite,0.09,uncommon,1819487578,Zeolites,0.43,ubiquitous,3854159114,,,,,1812620200,70000000,No,Yes,,,
40182970,5-VFC6 XI - Moon 1,5-VFC6,2Q-8WA,The Kalevala Expanse,Bitumens,0.40,ubiquitous,4741260626,Euxenite,0.21,common,1350755482,Sperrylite,0.09,uncommon,2029377370,,,,,2175373253,80000000,Yes,No,Alena Rar [KTRO],RAR I,01-Aug
40182714,FB5U-I VI - Moon 10,FB5U-I,2Q-8WA,The Kalevala Expanse,Chromite,0.11,uncommon,1956748147,Coesite,0.37,ubiquitous,4758740453,Euxenite,0.21,common,1350755482,,,,,2160601093,80000000,Yes,No,Zulu Nexus (MSARM),UMAY.,01-Aug
40179212,UJXC-B VIII - Moon 16,UJXC-B,6-CBBM,The Kalevala Expanse,Chromite,0.08,uncommon,1423089562,Euxenite,0.21,common,1350755482,Sylvite,0.41,ubiquitous,3833259285,,,,,1769760088,60000000,No,Yes,,,
40182258,GQ-7SP X - Moon 20,GQ-7SP,P-B2NE,The Kalevala Expanse,Chromite,0.10,uncommon,1778861952,Coesite,0.42,ubiquitous,5401813488,Euxenite,0.18,common,1157790413,,,,,2233517639,70000000,No,Yes,,,
